58,11403,1,1,EUGENIO MARIA DE HOSTOS,18.476790,-66.790620,CARR 2 KM 84 HM 5 CALLE B BO CARRIZALES,,HATILLO,PR,00659,787-898-1586,,787-898-1586,2014-06-04 10:11:33.000,100.00,100.00,8,0,1
59,11411,1,1,CARMEN NOELIA PERAZA TOLEDO,18.456675,-66.775914,CARR 492 KM 3 HM 1 BO CORCOVADOS,,HATILLO,PR,00659,787-898-0001,,787-898-0001,2014-06-04 10:11:37.000,88.89,0.00,0,0,1
60,11437,1,1,ADRIAN MARTINEZ GANDIA,18.489503,-66.823836,CALLE MANUEL LA COMBA SECT MARINA,,HATILLO,PR,00659,787-898-3440,+1-787-820-7064,787-898-3440,2014-06-04 10:11:37.000,88.89,100.00,3,0,1
61,11445,1,1,JULIET A CASEY,18.488819,-66.823012,CALLE MANUEL H LA COMBA FINAL,,HATILLO,PR,00659,787-898-4170,+1-787-262-4954,787-262-4864,2014-06-04 10:11:38.000,88.89,0.00,0,0,1
62,11460,1,1,ROSA E MOLINARI,18.483093,-66.821700,CARR 130 KM 1 HATILLO PUEBLO,,HATILLO,PR,00659,787-898-4000,,787-898-4000,2014-06-04 10:13:56.000,70.00,100.00,10,0,1
63,11478,1,1,JOAQUIN RODRIGUEZ RUIZ,18.454513,-66.778123,CARR 130 RAMAL 491 BO NARANJITO,,HATILLO,PR,00659,787-898-9272,,787-898-9272,2014-06-04 10:11:37.000,88.89,100.00,4,0,1
64,11494,1,1,SU RAFAEL ZAMOT CRUZ,18.364893,-66.800525,CARR 134 KM 27 HM 21 BO BAYANEY,,HATILLO,PR,00659,787-820-0841,,787-820-0841,2014-06-04 10:13:42.000,100.00,100.00,11,0,1
65,11502,9,1,TIMOTEO DELGADO,0.000000,0.000000,CARR 130 KM 8 HM 3 BO PAJUIL,,HATILLO,PR,00659,787-898-9566,,787-820-5747,2014-06-04 10:11:33.000,100.00,100.00,5,0,1
66,11528,1,1,LORENZO COBALLES GANDIA,18.481553,-66.820679,CARR 130 KM. 0.1 SECT. LOS ALVAREZ,,HATILLO,PR,00659,787-898-4300,+1-787-820-6708,787-262-4041,2014-06-04 10:11:37.000,88.89,100.00,14,0,1
67,11536,1,2,PILETAS ARCE,18.332095,-66.867207,CARR 129 RAMAL 4453 KM 2 HM 8,,LARES,PR,00669,787-897-5065,+1-787-897-1980,787-897-5065,2014-06-04 10:13:42.000,100.00,100.00,1,0,1
68,11593,1,2,GABRIELA MISTRAL,18.178485,-66.830363,CARR 135 KM 65.6,,LARES,PR,00669,787-829-1198,,787-829-1198,2014-06-04 10:11:37.000,88.89,100.00,7,0,1
69,11643,9,2,DOMINGO APONTE COLLAZO,18.296663,-66.879771,CARR 111 CALLE RAMON DE JESUS SIERRA,,LARES,PR,00669,787-897-1570,+1-787-897-2408,787-897-2980,2014-06-04 10:13:56.000,89.29,100.00,15,0,1
70,11650,1,2,CONSUELO GONZALEZ,18.327597,-66.883895,AVE. LOS PATRIOTAS RES. DR. SEIN,,LARES,PR,00669,787-897-2210,,787-897-2210,2014-06-04 10:11:37.000,88.89,100.00,5,0,1
71,11718,1,2,GONZALEZ BELLO,18.349800,-66.865020,CARR 129 RAMAL 4453BO. CALLEJONES,,LARES,PR,00669,787-897-4411,+1-787-897-1625,787-897-4411,2014-06-04 10:11:37.000,88.89,100.00,2,0,1
72,11756,1,2,LUIS FELIPE RODRIGUEZ GARCIA,18.432544,-66.891578,CARR #483 KM 13 HM 1 BO PIEDRA GORDA,,CAMUY,PR,00627,787-898-0990,,787-898-0990,2014-06-04 10:13:51.000,77.78,100.00,5,0,1
73,11767,1,2,SU JUAN C PAGAN,18.331443,-66.849816,CARR 129 INT. 454,,LARES,PR,00669,787-897-4244,,787-,2014-06-04 10:13:42.000,100.00,100.00,7,0,1
74,11908,1,2,JULIO LEBRON SOTO,18.181592,-66.833789,CARR 135 KM 60 BO CASTANER,,LARES,PR,00669,787-829-3916,,787-829-3916,2014-06-04 10:13:56.000,66.67,100.00,1,0,1
75,11916,1,2,RAFAEL MARTINEZ NADAL,18.269590,-66.852810,6 CALLE ECHERAY,,LARES,PR,00669,787-897-1550,+1-787-897-4410,787-897-1550,2014-06-04 10:11:37.000,88.89,100.00,2,0,1
76,11924,1,2,SU BARTOLO,18.189164,-66.849625,CARR 128 KM 37.9,,LARES,PR,00669,787-897-3545,,787-897-3545,2014-06-04 10:11:33.000,100.00,100.00,1,0,1
77,11932,1,2,SU ANGELICA DELGADO,18.291880,-66.882920,,,LARES,PR,00669,787-897-1905,+1-787-897-1920,787-897-1915,2014-06-04 10:11:42.000,83.33,100.00,9,0,1
78,11940,1,2,SU JOSEFINA LINARES,18.290840,-66.838155,CARR 111 KM 12.5 BO. LARES,,LARES,PR,00669,787-897-1865,+1-787-897-4070,787-897-1865,2014-06-04 10:11:43.000,80.00,100.00,11,0,1
79,11957,1,2,IGNACIO DICUPE GONZALEZ,18.396826,-66.898173,CARR 453 KM 5 HM 5 BO PILETAS,,LARES,PR,00669,787-897-6949,,787-897-6949,2014-06-04 10:11:33.000,100.00,100.00,1,0,1
80,12005,1,2,GEORGE WASHINGTON,18.300440,-66.899080,CARR 111 KM 33 HM 9 BO PUEBLO SECT BURUQUILLO,,LARES,PR,00669,787-897-4095,+1-787-897-4080,787-897-4095,2014-06-04 10:11:37.000,92.31,100.00,4,0,1
81,12021,1,3,JOSE MELENDEZ AYALA I,18.465680,-66.492100,CARR 664 KM 0 HM 1 BO BOQUILLAS,,Manatí,PR,00674,787-854-6788,+1-787-854-6225,787-854-6788,2014-06-04 10:13:56.000,76.92,100.00,3,0,1
82,12039,1,3,MICAELA ESCUDERO,18.442313,-66.444571,CARR 2 KM 44 HM 4 BO CANTERA,,Manatí,PR,00674,787-884-3106,,787-884-3106,2014-06-04 10:11:44.000,77.78,0.00,0,0,1
83,12047,1,3,AUGUSTO COHEN,18.448843,-66.510855,CARR 616 SECT LA LUISA,,Manatí,PR,00674,787-884-6519,+1-787-854-3595,787-884-6519,2014-06-04 10:11:33.000,100.00,100.00,3,0,1
84,12062,1,3,FRANCISCO MENENDEZ BALBANE,18.412998,-66.530188,CARR 667 KM 4 HM 6 BO CORTES,,BARCELONETA,PR,00674,787-854-3063,,787-854-3063,2014-06-04 10:11:33.000,100.00,100.00,3,0,1
85,12070,1,3,FELIX CORDOVA DAVILA,18.435251,-66.483514,CARR 668 KM 1 HM 8 BDA CORDOVA DAVILA,,Manatí,PR,00674,787-854-4255,,787-854-4255,2014-06-04 10:11:33.000,100.00,100.00,2,0,1
86,12088,9,3,FERNANDO CALLEJO,0.000000,0.000000,CALLE VENDING ESQ ROSARIO,,Manatí,PR,00674,787-854-2629,,787-884-5007,2014-06-04 10:13:56.000,63.64,100.00,3,0,1
87,12096,1,3,JESUS T PINERO,18.425836,-66.490971,AVE ROSAS ESQ PATRIOTA POZO,,Manatí,PR,00674,787-854-2259,+1-787-854-8339,787-854-2259,2014-06-04 10:11:33.000,100.00,100.00,2,0,1
